2025-07-25 09:26:31,211 | INFO | Epoch 138/600 | Train Loss: 0.7623 | Val Loss: 0.5886
2025-07-25 09:26:34,142 | INFO | Epoch 139/600 | Train Loss: 0.7500 | Val Loss: 0.5839
2025-07-25 09:26:37,063 | INFO | Epoch 140/600 | Train Loss: 0.7674 | Val Loss: 0.5915
2025-07-25 09:26:39,973 | INFO | Epoch 141/600 | Train Loss: 0.7838 | Val Loss: 0.5852
2025-07-25 09:26:42,880 | INFO | Epoch 142/600 | Train Loss: 0.7449 | Val Loss: 0.5736
2025-07-25 09:26:45,773 | INFO | Epoch 143/600 | Train Loss: 0.7333 | Val Loss: 0.5771
2025-07-25 09:26:48,717 | INFO | Epoch 144/600 | Train Loss: 0.7445 | Val Loss: 0.5757
2025-07-25 09:26:51,627 | INFO | Epoch 145/600 | Train Loss: 0.7374 | Val Loss: 0.5661
2025-07-25 09:26:54,555 | INFO | Epoch 146/600 | Train Loss: 0.7459 | Val Loss: 0.5671
2025-07-25 09:26:57,471 | INFO | Epoch 147/600 | Train Loss: 0.7497 | Val Loss: 0.5673
2025-07-25 09:27:00,263 | INFO | Epoch 148/600 | Train Loss: 0.7488 | Val Loss: 0.5668
2025-07-25 09:27:03,084 | INFO | Epoch 149/600 | Train Loss: 0.7726 | Val Loss: 0.6057
2025-07-25 09:27:05,995 | INFO | Epoch 150/600 | Train Loss: 0.7607 | Val Loss: 0.5709
2025-07-25 09:27:08,906 | INFO | Epoch 151/600 | Train Loss: 0.7290 | Val Loss: 0.5520
2025-07-25 09:27:11,840 | INFO | Epoch 152/600 | Train Loss: 0.7142 | Val Loss: 0.5496
2025-07-25 09:27:14,764 | INFO | Epoch 153/600 | Train Loss: 0.7340 | Val Loss: 0.5488
2025-07-25 09:27:17,747 | INFO | Epoch 154/600 | Train Loss: 0.7360 | Val Loss: 0.5440
2025-07-25 09:27:20,640 | INFO | Epoch 155/600 | Train Loss: 0.7178 | Val Loss: 0.5698
2025-07-25 09:27:23,553 | INFO | Epoch 156/600 | Train Loss: 0.7295 | Val Loss: 0.5418
2025-07-25 09:27:26,472 | INFO | Epoch 157/600 | Train Loss: 0.7697 | Val Loss: 0.5562
2025-07-25 09:27:29,369 | INFO | Epoch 158/600 | Train Loss: 0.7303 | Val Loss: 0.5505
2025-07-25 09:27:32,278 | INFO | Epoch 159/600 | Train Loss: 0.7001 | Val Loss: 0.5457
2025-07-25 09:27:35,212 | INFO | Epoch 160/600 | Train Loss: 0.7153 | Val Loss: 0.5581
2025-07-25 09:27:38,124 | INFO | Epoch 161/600 | Train Loss: 0.7062 | Val Loss: 0.5585
2025-07-25 09:27:41,025 | INFO | Epoch 162/600 | Train Loss: 0.7114 | Val Loss: 0.5585
2025-07-25 09:27:43,935 | INFO | Epoch 163/600 | Train Loss: 0.7032 | Val Loss: 0.5471
2025-07-25 09:27:46,870 | INFO | Epoch 164/600 | Train Loss: 0.7130 | Val Loss: 0.5459
2025-07-25 09:27:49,802 | INFO | Epoch 165/600 | Train Loss: 0.6934 | Val Loss: 0.5373
2025-07-25 09:27:52,702 | INFO | Epoch 166/600 | Train Loss: 0.7108 | Val Loss: 0.5265
2025-07-25 09:27:55,581 | INFO | Epoch 167/600 | Train Loss: 0.7317 | Val Loss: 0.5350
2025-07-25 09:27:58,489 | INFO | Epoch 168/600 | Train Loss: 0.7045 | Val Loss: 0.5370
2025-07-25 09:28:01,437 | INFO | Epoch 169/600 | Train Loss: 0.7059 | Val Loss: 0.5355
2025-07-25 09:28:04,352 | INFO | Epoch 170/600 | Train Loss: 0.6744 | Val Loss: 0.5251
2025-07-25 09:28:07,247 | INFO | Epoch 171/600 | Train Loss: 0.6813 | Val Loss: 0.5187
2025-07-25 09:28:10,232 | INFO | Epoch 172/600 | Train Loss: 0.7146 | Val Loss: 0.5242
2025-07-25 09:28:13,179 | INFO | Epoch 173/600 | Train Loss: 0.7383 | Val Loss: 0.5130
2025-07-25 09:28:16,107 | INFO | Epoch 174/600 | Train Loss: 0.6825 | Val Loss: 0.5196
2025-07-25 09:28:19,022 | INFO | Epoch 175/600 | Train Loss: 0.6805 | Val Loss: 0.5084
2025-07-25 09:28:21,918 | INFO | Epoch 176/600 | Train Loss: 0.6501 | Val Loss: 0.5100
2025-07-25 09:28:24,852 | INFO | Epoch 177/600 | Train Loss: 0.7011 | Val Loss: 0.5077
2025-07-25 09:28:27,772 | INFO | Epoch 178/600 | Train Loss: 0.6873 | Val Loss: 0.5110
2025-07-25 09:28:30,679 | INFO | Epoch 179/600 | Train Loss: 0.6729 | Val Loss: 0.5025
2025-07-25 09:28:33,578 | INFO | Epoch 180/600 | Train Loss: 0.6870 | Val Loss: 0.5150
2025-07-25 09:28:36,551 | INFO | Epoch 181/600 | Train Loss: 0.6805 | Val Loss: 0.5136
2025-07-25 09:28:39,476 | INFO | Epoch 182/600 | Train Loss: 0.7058 | Val Loss: 0.5027
2025-07-25 09:28:42,362 | INFO | Epoch 183/600 | Train Loss: 0.6438 | Val Loss: 0.4956
2025-07-25 09:28:45,250 | INFO | Epoch 184/600 | Train Loss: 0.6649 | Val Loss: 0.4888
2025-07-25 09:28:48,155 | INFO | Epoch 185/600 | Train Loss: 0.6709 | Val Loss: 0.4929
2025-07-25 09:28:51,082 | INFO | Epoch 186/600 | Train Loss: 0.6785 | Val Loss: 0.4920
2025-07-25 09:28:53,983 | INFO | Epoch 187/600 | Train Loss: 0.6582 | Val Loss: 0.5029
2025-07-25 09:28:56,939 | INFO | Epoch 188/600 | Train Loss: 0.6708 | Val Loss: 0.4892
2025-07-25 09:28:59,827 | INFO | Epoch 189/600 | Train Loss: 0.6314 | Val Loss: 0.4882
2025-07-25 09:29:02,755 | INFO | Epoch 190/600 | Train Loss: 0.6583 | Val Loss: 0.4889
2025-07-25 09:29:05,689 | INFO | Epoch 191/600 | Train Loss: 0.6451 | Val Loss: 0.4812
2025-07-25 09:29:08,593 | INFO | Epoch 192/600 | Train Loss: 0.6726 | Val Loss: 0.4828
2025-07-25 09:29:11,488 | INFO | Epoch 193/600 | Train Loss: 0.6671 | Val Loss: 0.4887
2025-07-25 09:29:14,421 | INFO | Epoch 194/600 | Train Loss: 0.6607 | Val Loss: 0.4861
2025-07-25 09:29:17,342 | INFO | Epoch 195/600 | Train Loss: 0.6648 | Val Loss: 0.4912
2025-07-25 09:29:20,248 | INFO | Epoch 196/600 | Train Loss: 0.6413 | Val Loss: 0.4757
2025-07-25 09:29:23,162 | INFO | Epoch 197/600 | Train Loss: 0.6386 | Val Loss: 0.4779
2025-07-25 09:29:26,086 | INFO | Epoch 198/600 | Train Loss: 0.6349 | Val Loss: 0.4665
